parcel_id,parcel_status,has_displacement,pnt_id,pnt_gid,pnt_lat,pnt_lon,centroid_lat,centroid_lon,geometry_type,is_multipart,part_count,exterior_vertex_count,interior_ring_count,knmi_id,knmi_name,soilcode,soil_descr,ghg_mean,glg_mean,region,peilgebied,cropcode,area,perimeter,meteo_id,model_soilcode,vI,var_vI,T,dof,sigmasq_test,xP,xE,xI,tau
51606,moving,True,51606.0,7025.0,51.93309556846927,4.7257839307433835,51.93309552500399,4.725783924369052,Polygon,False,1,191,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Kinderdijk,7480.0,265.0,23222.49600982666,1210.3373520480682,348.0,hVc,-7.015743389481247,0.02087547750000147,236.7436774245171,448.0,0.5284457085368686,0.072881302605,0.219115518251,-0.027035619998,71.0
51607,moving,True,51607.0,6239.0,51.94307922363419,4.72521663530167,51.9430791673494,4.725216628987387,Polygon,False,1,106,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,22332.88038635254,1366.7056632316833,348.0,hVc,-6.502585617968681,0.041368359374999115,208.3600467554165,439.0,0.47462425229024263,0.075056339567,0.217286389308,-0.025375943875,68.0
51694,blank_no_displacement,False,,,,,51.90999596003246,4.702646266662188,Polygon,False,1,54,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,25683.0,265.0,21911.10940170288,1107.6188166185693,,,,,,,,,,,
51696,moving,True,51696.0,6760.0,51.90219549246092,4.700891092037793,51.902195459583716,4.7008910884649575,Polygon,False,1,75,0,348,Cabauw mast,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",17.9,67.8,Kinderdijk,7155.0,265.0,19514.566356658936,1077.1931079583908,348.0,eMv41C,-6.147439748235749,0.015146127999998765,364.2125851307824,490.0,0.7432909900628212,0.072566970849,0.12368702318800001,-0.028997357302999998,70.0
51894,moving,True,51894.0,7844.0,51.95956096921375,4.807549791457871,51.959560931466065,4.807549810252796,MultiPolygon,True,2,108,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,12977.70793914795,1129.9331582275493,348.0,hVb,-6.205875411408622,0.032148520249998674,305.84748559278796,512.0,0.597358370298414,0.07222960424699999,0.130463717248,-0.02803331637,70.0
51895,moving,True,51895.0,7967.0,51.96326068484517,4.783777463227067,51.96326068464632,4.783777469754039,Polygon,False,1,73,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,7417.633369445801,454.57720571185877,348.0,hVb,-4.734268960461851,0.03606148699999773,210.75590054210204,330.0,0.6386542440669759,0.107146914909,0.10654923941700001,-0.030154579366,69.0
51897,blank_no_displacement,False,,,,,51.96693505965881,4.780736158618878,Polygon,False,1,89,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7775.0,265.0,13819.493091583252,878.568299350124,,,,,,,,,,,
51898,moving,True,51898.0,6188.0,51.95404045402781,4.809670217212795,51.954040381630364,4.809670247319231,Polygon,False,1,166,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,265.0,54139.141929626465,1623.1743971087037,348.0,pVb,-6.606325976625768,0.016332384874998242,472.85722868331584,696.0,0.6793925699472929,0.06710730165300001,0.194100365347,-0.025743111453,70.0
51899,moving,True,51899.0,7844.0,51.95793386709806,4.80594265569876,51.95793386194311,4.805942660502597,Polygon,False,1,53,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,8475.28757095337,568.7850127557554,348.0,hVb,-7.045687773716597,0.042820296859377695,221.5100198373701,409.0,0.5415892905559171,0.075054682624,0.198584817406,-0.028056496859,71.0
51901,moving,True,51901.0,7958.0,51.96027703692558,4.794018412957481,51.96027699386014,4.7940184343080094,Polygon,False,1,218,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,32147.07783126831,1560.4258862631839,348.0,hVb,-6.415598019815932,0.019880179999999577,349.76263125420917,601.0,0.581967772469566,0.067561707224,0.172602901651,-0.025739610912,72.0
51902,blank_no_displacement,False,,,,,51.96216298618208,4.814124085993946,Polygon,False,1,38,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,259.0,6061.201313018799,512.444800219643,,,,,,,,,,,
51921,blank_no_displacement,False,,,,,51.90007834037862,4.615098979887594,Polygon,False,1,16,0,344,Rotterdam,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",18.0,68.0,Kinderdijk,25683.0,265.0,8735.991226196289,508.8091966482917,,,,,,,,,,,
51922,blank_no_displacement,False,,,,,51.89827890440283,4.612030490324346,Polygon,False,1,19,0,344,Rotterdam,eMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",18.0,68.0,Kinderdijk,6718.0,265.0,6163.322982788086,491.5041609629492,,,,,,,,,,,
52127,blank_no_displacement,False,,,,,51.94785242613895,4.77522939242912,Polygon,False,1,51,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,331.0,13901.509548187258,1354.7686118606587,,,,,,,,,,,
52131,moving,True,52131.0,7967.0,51.96506991626279,4.790868908709205,51.96506990378044,4.790868931480745,Polygon,False,1,52,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,11202.302825927736,792.8659988538753,348.0,hVb,-6.18011980075373,0.025329586078126878,330.4178903242613,486.0,0.6798722023132948,0.073869528211,0.119810475235,-0.029801662692000002,69.0
52132,moving,True,52132.0,7967.0,51.96665964015183,4.789213733548614,51.966659572157916,4.7892138306619545,Polygon,False,1,77,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,40865.997383117676,1667.1031474632523,348.0,hVb,-6.177470017240474,0.019997572093749832,343.96684139758827,600.0,0.5732780689959804,0.076060315496,0.12707318226199998,-0.029434044156,64.0
52133,moving,True,52133.0,7868.0,51.97622753428186,4.782391747710954,51.97622753398359,4.78239177167295,Polygon,False,1,33,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,11587.321430206299,689.0463332691771,348.0,hVb,-5.880757867404623,0.021509213343749074,333.74642938167347,492.0,0.6783464011822632,0.07327153563700001,0.122874914335,-0.027953691586,68.0
52134,moving,True,52134.0,7886.0,51.96542379158858,4.792196190988513,51.96542377742971,4.792196215816898,Polygon,False,1,52,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,11147.052062988281,843.3555470166542,348.0,hVb,-5.8475662093612835,0.01955261987499855,419.1309490423274,446.0,0.9397554911262946,0.071560138254,0.110038704199,-0.028912564693999998,68.0
52235,blank_no_displacement,False,,,,,52.009635392509864,4.806990009200194,Polygon,False,1,29,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),20.0,67.0,Vlist,4711.0,265.0,36295.58500671387,1504.264542134567,,,,,,,,,,,
52244,moving,True,52244.0,7958.0,51.95544582927229,4.792374724017496,51.95544581832849,4.7923747300318515,Polygon,False,1,34,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,10085.89958190918,701.1691170291658,348.0,hVb,-6.227715344013886,0.02227087462500097,344.77644219099574,470.0,0.7335668982787144,0.076084403212,0.166881260112,-0.026194386304999998,69.0
52245,moving,True,52245.0,7958.0,51.95817074456304,4.791443633810358,51.95817073952433,4.791443637681263,Polygon,False,1,44,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,5587.907173156738,535.5114597488478,348.0,hVb,-6.729123169407608,0.029383679609373766,258.0375893721372,338.0,0.7634248206276247,0.070048185551,0.194957118194,-0.026479579614,70.0
52246,moving,True,52246.0,7958.0,51.96040596940148,4.7908455463758015,51.960405956199885,4.79084555060316,Polygon,False,1,46,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,15719.021110534668,851.8766940920169,348.0,hVb,-5.038537470690026,0.024925485937500266,241.48373429930749,456.0,0.5295695927616392,0.090358423399,0.132531413707,-0.025351131928,69.0
52247,moving,True,52247.0,6891.0,51.922396724172955,4.727194502424518,51.92239669779568,4.727194499235203,Polygon,False,1,60,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,265.0,18791.37510299683,995.8201743662466,348.0,hVb,-9.075501051971536,0.16390556892188535,62.376596619552245,575.0,0.1084810375992213,0.100642413605,0.24973821632100002,-0.037099646609999995,67.0
52248,moving,True,52248.0,7517.0,51.91847160570397,4.727487114058995,51.91847159496516,4.727487112787585,Polygon,False,1,29,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,265.0,10119.397640228271,690.1945912547445,348.0,pVb,-6.480897518201207,0.014639991187499807,432.5741846622241,467.0,0.9262830506685742,0.07301395905899999,0.161202209201,-0.027259295555,68.0
52531,moving,True,52531.0,7991.0,51.966638522973334,4.759830336134062,51.96663850053186,4.7598303696082285,Polygon,False,1,106,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,18513.841007232666,1234.4932328816014,348.0,hVb,-6.159215680194174,0.01823079331250103,374.04844710880064,626.0,0.5975214810044739,0.074208450442,0.117424881718,-0.030155278727999998,69.0
52557,moving,True,52557.0,7955.0,51.96820748308679,4.752424062785503,51.96820748428387,4.752424078005034,Polygon,False,1,43,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,7874.580722808838,550.322983984437,348.0,hVb,-4.9216944605191655,0.04901223164062082,125.89663864626058,309.0,0.40743248752835143,0.07270666171000001,0.10779742167499999,-0.024685614849,68.0
52599,moving,True,52599.0,6891.0,51.9193367524482,4.7167280590782426,51.919336663664886,4.716728046669763,Polygon,False,1,48,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,265.0,17054.122814178467,1608.014154893103,348.0,hVb,-8.431917387616446,0.12858084793749452,74.7957026813589,627.0,0.1192913918362981,0.075877105717,0.15168143424900002,-0.036640597013,67.0
52603,blank_no_displacement,False,,,,,51.92540713221385,4.716648585234947,Polygon,False,1,41,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,331.0,22023.166374206543,1286.4744026644373,,,,,,,,,,,
52615,moving,True,52615.0,6360.0,51.90729646692419,4.68147165856349,51.907296453482374,4.681471655209084,Polygon,False,1,39,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,265.0,12658.221092224121,771.5330746791188,348.0,pVb,-6.135666690143019,0.028362467249997872,269.48536384837007,441.0,0.6110779225586623,0.073951474292,0.138014088647,-0.027360832509,69.0
52619,moving,True,52619.0,7520.0,51.92128373194524,4.750973187974782,51.921283724334444,4.750973186909388,Polygon,False,1,16,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),19.4,61.8,Kinderdijk,25461.0,265.0,10748.471702575684,637.8367270356747,348.0,pVb,-6.386400494534062,0.02185377906249872,370.43034596744656,431.0,0.8594671600172774,0.070601781852,0.152708142242,-0.026805458528999997,73.0
52691,blank_no_displacement,False,,,,,51.96813332958067,4.6556915443793905,Polygon,False,1,21,0,348,Cabauw mast,Mv61C/Mn86C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",24.0,86.0,Eendragtspolder,25687.0,265.0,9175.311092376709,903.0897216122088,,,,,,,,,,,
52811,moving,True,52811.0,6415.0,51.9585739489216,4.745772992524194,51.95857394778213,4.745772999128594,Polygon,False,1,31,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",16.999999999999996,66.0,Vlist,7480.0,265.0,4727.839866638184,443.07275787108097,348.0,hVc,-5.211687416454691,0.043714331718749014,214.47049035733244,445.0,0.48195615810636505,0.071715095229,0.109884230431,-0.025784477014,70.0
52866,moving,True,52866.0,6245.0,51.99914768527316,4.806451465326496,51.99914767418373,4.806451513651178,Polygon,False,1,59,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),20.0,67.0,Vlist,4590.0,265.0,30418.156566619873,1052.6454346254648,348.0,pVb,-5.621395554138014,0.017708884171875095,353.7065837641102,509.0,0.6949048796937332,0.071906133843,0.120292309788,-0.026816436752,69.0
52867,moving,True,52867.0,6918.0,51.99539994284273,4.811016045971184,51.995399925233826,4.811016121577874,Polygon,False,1,22,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),20.0,67.0,Vlist,5121.0,265.0,26537.60878753662,1227.5965805844303,348.0,pVb,-6.798112532985483,0.011744535656249076,642.8123566582885,643.0,0.9997081752072916,0.07391756099199999,0.16628035408,-0.028193312734,71.0
52914,blank_no_displacement,False,,,,,51.97910842263753,4.753792984700408,Polygon,False,1,20,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,266.0,8862.884231567383,506.2605252511284,,,,,,,,,,,
53055,moving,True,53055.0,6982.0,51.91264900608333,4.6878446099535,51.91264897989637,4.687844604563417,Polygon,False,1,45,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Kinderdijk,7155.0,265.0,18200.26686859131,983.6164975476931,348.0,pVb,-6.755284626464354,0.017244018749999254,416.10496158131883,497.0,0.8372333231012451,0.090969426581,0.204872322033,-0.028176369662,69.0
53067,moving,True,53067.0,5732.0,51.96697931933151,4.652590145659127,51.96697934263752,4.652590249041243,Polygon,False,1,44,0,348,Cabauw mast,pMv81,"Liedeerdgronden; klei, profielverloop 1",18.0,68.0,Eendragtspolder,25687.0,265.0,22382.76349258423,1540.5393054113185,348.0,pMv81,-6.325514988375084,0.010424301250000278,604.8439749154215,690.0,0.8765854708919153,0.077267758271,0.14800798489800002,-0.02805106425,65.0
53068,moving,True,53068.0,5732.0,51.96771270161413,4.651347780580244,51.967712731194084,4.651347869404518,Polygon,False,1,16,0,348,Cabauw mast,pMv81,"Liedeerdgronden; klei, profielverloop 1",18.0,68.0,Eendragtspolder,25687.0,265.0,14498.1669921875,1010.9792180375944,348.0,pMv81,-5.836186064294349,0.014320462078125483,463.74026597351656,580.0,0.7995521827129596,0.067590667885,0.10990942719,-0.028143151606,67.0
53075,moving,True,53075.0,6976.0,51.901744815809344,4.724815213294354,51.90174481469469,4.724815213378138,Polygon,False,1,27,0,348,Cabauw mast,Rv01C,Kalkloze drechtvaaggronden; profielverloop 1,21.0,59.0,Kinderdijk,7155.0,265.0,4806.1471939086905,421.77463136031884,348.0,Rv01C,-5.876310601286978,0.019529139234374854,527.4988366068865,399.0,1.3220522220723971,0.071542236465,0.112556518549,-0.028858492824,69.0
53197,blank_no_displacement,False,,,,,51.931568950789405,4.753711253181395,Polygon,False,1,52,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,266.0,27386.339874267578,1969.5367170443765,,,,,,,,,,,
53198,blank_no_displacement,False,,,,,51.92947948664654,4.7529323455473,Polygon,False,1,44,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,266.0,23792.416091918945,1076.7414232284004,,,,,,,,,,,
53201,blank_no_displacement,False,,,,,51.96592811942151,4.77834626356946,Polygon,False,1,47,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7775.0,265.0,7139.527122497559,457.1300181107244,,,,,,,,,,,
53214,moving,True,53214.0,6770.0,51.90485635910593,4.721879892605968,51.90485625959986,4.721879877132538,Polygon,False,1,118,0,348,Cabauw mast,kVb,Waardveengronden op bosveen (of eutroof broekveen),18.176470588235293,63.94117647058823,Kinderdijk,7155.0,265.0,45483.3533744812,1906.3221828049225,348.0,kVb,-5.6756290848217015,0.012029668953125322,506.5779413185247,719.0,0.7045590282594224,0.070476813055,0.109010897304,-0.028010507513,67.0
53223,moving,True,53223.0,7652.0,51.94672023918933,4.645219324262437,51.946720236119845,4.645219394687972,Polygon,False,1,38,0,344,Rotterdam,dMv41C,"Kalkarme drechtvaaggronden; zware klei, profielverloop 1",24.0,86.0,Kinderdijk,7157.0,265.0,13541.127292633057,1085.6869274209337,344.0,dMv41C,-4.807960890433635,0.009862972656249526,689.8839841801893,701.0,0.9841426307848634,0.064081088043,0.11303694612399999,-0.02420622223,70.0
53238,blank_no_displacement,False,,,,,51.98439875269029,4.817008681407207,Polygon,False,1,41,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),20.0,67.0,Vlist,4375.0,265.0,9655.692665100098,537.1920310376747,,,,,,,,,,,
53239,moving,True,53239.0,7341.0,51.945789266109145,4.763942526017234,51.945789195341575,4.76394251606808,Polygon,False,1,29,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,265.0,17094.8978805542,1459.862765696806,348.0,hVb,-5.602395356191373,0.016260652734375717,278.36100411009613,439.0,0.6340797360138865,0.069877332404,0.10721303735,-0.027751803622,69.0
53254,moving,True,53254.0,7352.0,51.95001070506169,4.726219580106878,51.95001070121898,4.7262195888299425,Polygon,False,1,60,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,6331.918319702148,578.3439528537964,348.0,hVc,-5.203014846480132,0.040536936000002056,183.7888949706025,358.0,0.5133768015938618,0.07112506441000001,0.103546746205,-0.02627785276,70.0
53255,moving,True,53255.0,5236.0,51.94938305850064,4.730953005002343,51.94938305563794,4.730953012454663,Polygon,False,1,46,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,7480.0,265.0,14411.826625823975,586.2629781288304,348.0,hVc,-6.792521302586489,0.016412035500001157,318.4008886785982,397.0,0.80201735183526,0.07641896614,0.22334162670299998,-0.026404358805,70.0
53267,blank_no_displacement,False,,,,,51.968126344857225,4.684480261968118,Polygon,False,1,10,0,348,Cabauw mast,hVc,"Koopveengronden op zeggeveen, rietzeggeveen of (mesotroof) broekveen",17.0,66.0,Vlist,6717.0,331.0,9615.430698394775,626.1499269144082,,,,,,,,,,,
53268,blank_no_displacement,False,,,,,51.968625803588274,4.6814857409201505,Polygon,False,1,19,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Eendragtspolder,6717.0,331.0,15387.778991699219,1493.830042142093,,,,,,,,,,,
53326,moving,True,53326.0,5494.0,52.00000111019969,4.735113451105239,52.0000010906804,4.735113485861462,Polygon,False,1,37,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25649.0,265.0,14757.183353424072,984.3828544905581,348.0,pVb,-6.444411630648609,0.02403745368749894,268.6815064092106,473.0,0.5680370114359632,0.07154138748700001,0.17856146216600002,-0.02615692189,69.0
53328,moving,True,53328.0,5494.0,52.003739598281456,4.734394054757628,52.00373958723915,4.7343940589959725,Polygon,False,1,30,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),18.333333333333332,63.666666666666664,Vlist,25649.0,265.0,13033.378768920898,723.1679317858697,348.0,pVb,-5.968475689562865,0.02521851674999887,232.42718007508776,450.0,0.5165048446113062,0.079146909545,0.155172880522,-0.026120243717999998,65.0
53330,blank_no_displacement,False,,,,,51.99015058564586,4.699115507882154,Polygon,False,1,49,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25465.0,331.0,15495.859523773193,1537.4475784017327,,,,,,,,,,,
53332,blank_no_displacement,False,,,,,51.99270428754188,4.70326151627735,Polygon,False,1,48,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25465.0,331.0,16360.55954360962,1605.949739051273,,,,,,,,,,,
53333,blank_no_displacement,False,,,,,51.98849877778604,4.710606068938353,Polygon,False,1,59,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25465.0,331.0,13213.995426177979,1222.7213496940674,,,,,,,,,,,
53334,blank_no_displacement,False,,,,,51.99867347415198,4.739732017314707,MultiPolygon,True,2,56,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25649.0,266.0,30233.510833740234,1387.0396964959878,,,,,,,,,,,
53335,blank_no_displacement,False,,,,,51.998254059756526,4.743065468255717,Polygon,False,1,38,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25649.0,266.0,23854.53938293457,1216.1755773604823,,,,,,,,,,,
53343,moving,True,53343.0,6188.0,51.99809320014947,4.771432979599329,51.99809319599753,4.771432992818092,Polygon,False,1,81,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,265.0,9906.536632537842,634.3892853921298,348.0,pVb,-7.355040850584058,0.026737776000000414,264.4579645694921,311.0,0.8503471529565663,0.07229070303799999,0.271783461339,-0.026648698734,69.0
53345,blank_no_displacement,False,,,,,51.97965096893304,4.718637916190579,Polygon,False,1,31,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,266.0,11493.394554138184,916.2666496199324,,,,,,,,,,,
53347,moving,True,53347.0,7996.0,51.97984670544245,4.728915970900207,51.979846704365556,4.72891598302786,Polygon,False,1,14,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,6638.2984085083,488.5002838869683,348.0,hVb,-6.504996715171582,0.028758877875000716,272.33250612446125,304.0,0.8958306122515173,0.128554310413,0.28511766042799996,-0.027231802052,70.0
53348,moving,True,53348.0,7994.0,51.97606033556902,4.721759201986503,51.97606032982746,4.721759215561997,Polygon,False,1,34,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,6642.629726409912,626.1061244767905,348.0,hVb,-4.158522607171594,0.031542196500001445,307.3147690173889,368.0,0.8350944810255134,0.106004999437,0.100002890769,-0.027862798038,73.0
53353,blank_no_displacement,False,,,,,51.97477065194809,4.674396888311238,Polygon,False,1,59,0,348,Cabauw mast,Mv61C,"Kalkarme drechtvaaggronden; zavel en lichte klei, profielverloop 1",20.058823529411764,74.11764705882354,Eendragtspolder,25470.0,265.0,39511.70721435547,1808.166082262395,,,,,,,,,,,
53354,moving,True,53354.0,7996.0,51.977674288059475,4.7298474055231585,51.977674286191466,4.729847414697358,Polygon,False,1,103,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,15395.726016998291,1090.7270007056295,348.0,hVb,-5.574198998017618,0.022420986500000947,317.27661883760226,457.0,0.6942595598196986,0.07102455556,0.11925647004,-0.026480755334999998,68.0
53355,moving,True,53355.0,7987.0,51.980975335964686,4.716883252311601,51.98097534216335,4.716883266361389,Polygon,False,1,21,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,7480.0,265.0,8984.264194488525,577.4180141123331,348.0,hVb,-6.640062417906699,0.026904270000001604,281.67882297123106,337.0,0.8358422046624067,0.073902901216,0.159664659989,-0.028046726158000003,69.0
53407,blank_no_displacement,False,,,,,51.90121601711434,4.59993767930271,Polygon,False,1,35,0,344,Rotterdam,eMn86C,"Kalkarme poldervaaggronden; klei, profielverloop 3, of 3 en 4, of 4",23.0,82.0,Kinderdijk,6718.0,265.0,7811.970504760742,596.8026638649415,,,,,,,,,,,
53408,blank_no_displacement,False,,,,,51.90148418475173,4.599577945916582,Polygon,False,1,41,0,344,Rotterdam,eMn86C,"Kalkarme poldervaaggronden; klei, profielverloop 3, of 3 en 4, of 4",23.0,82.00000000000001,Kinderdijk,6718.0,265.0,6782.881935119629,617.5641810453756,,,,,,,,,,,
53417,moving,True,53417.0,1178.0,51.89356781169204,4.661443136679662,51.893567810639446,4.661443135424533,Polygon,False,1,41,0,348,Cabauw mast,AOv,Overslaggronden,23.681801241376593,84.72720496550639,Kinderdijk,7408.0,265.0,5644.792102813721,455.62477574362765,348.0,AOv,-6.251462203774504,0.024281983687500026,364.0605333837483,322.0,1.1306227744836903,0.075043248663,0.128743144383,-0.029453296602000002,69.0
53514,moving,True,53514.0,7546.0,51.971574847828926,4.806979125975546,51.97157484276866,4.806979084099523,Polygon,False,1,81,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,6736.0,265.0,20580.8539352417,960.6552135193622,348.0,hVb,-5.808426821789506,0.01911930074999921,348.21123796962496,576.0,0.6045333992528211,0.06873583149899999,0.11526862831,-0.027609871999000002,68.0
53515,moving,True,53515.0,7400.0,51.97740602823893,4.81765753422067,51.97740602415562,4.817657496170151,Polygon,False,1,91,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,6736.0,265.0,11653.0153465271,862.1456787807774,348.0,pVb,-5.737373975954413,0.010624595343750603,618.0865116004808,558.0,1.1076819204309691,0.071738088822,0.109423287327,-0.028490994294,65.0
53517,moving,True,53517.0,7546.0,51.97202705249792,4.806066336143934,51.972027042578105,4.806066292955088,Polygon,False,1,129,0,348,Cabauw mast,hVb,Koopveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,6736.0,265.0,20753.88063812256,1045.7040898002426,348.0,hVb,-5.86163325363193,0.018559579999999555,302.8345156594745,586.0,0.5167824499308439,0.066158679733,0.12195094657000001,-0.026523227392000002,63.0
53521,moving,True,53521.0,7520.0,51.93225788648497,4.765005351428206,51.93225780138553,4.76500533974046,Polygon,False,1,42,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,265.0,32710.00647354126,1649.8188414717042,348.0,pVb,-6.30965226720928,0.015602499999999533,448.24602237956947,631.0,0.7103740449755459,0.067770038197,0.170786547142,-0.025558085133,68.0
53522,moving,True,53522.0,7520.0,51.93226939613996,4.768187178483227,51.93226933254288,4.768187170158119,Polygon,False,1,53,0,348,Cabauw mast,pVb,Weideveengronden op bosveen (of eutroof broekveen),17.0,66.0,Vlist,25461.0,265.0,34926.76829910278,2618.025807083428,348.0,pVb,-6.36183162181271,0.01628337798437544,365.95761408278025,592.0,0.6181716454101018,0.072259920693,0.17461658377800002,-0.025953418141,70.0
