x_rum,y_rum,east,north,up,var_east,var_north,var_up,covar_en,covar_eu,covar_nu
255750.0,574750.0,-0.3369395914915421,-0.5913720348039166,-3.7016857314433507,0.06719018015707966,0.17344181898569266,0.011956398557635696,0.0896359421560617,2.305681751678117e-08,4.0467660777536554e-08
262250.0,574750.0,0.6472869929256433,0.474529067027711,-3.5871954439874996,0.11387315602868499,0.06679845373649979,0.02815465910129537,0.0746083864847973,7.676163182384545e-08,5.627430479987787e-08
262750.0,574750.0,-0.49371396814428303,-0.28667863964936935,-3.799245402741759,0.09607972428166403,0.03836405018189221,0.01219536874933189,0.05055998252623959,-1.2969853492782258e-08,-7.53104063419133e-09
264250.0,574750.0,-1.7170277212525518,-0.4365935569739103,-3.21306662040666,0.11966136254127582,0.016252523362590757,0.045969873383798966,0.0281116091047533,2.5232007431778386e-08,6.415814804781441e-09
264750.0,574750.0,-2.8372314608646687,-0.509749252565356,-2.5099340944459887,0.0612366899087819,0.0063585357695648045,0.048028330035257596,0.01018852417124649,-3.967770249913443e-08,-7.128667319331218e-09
265250.0,574750.0,-3.1829858379215974,-0.3683817561822916,-2.1258795522299643,0.04049938481929192,0.0034468795975900173,0.05111536087408839,0.0043464777103026445,-4.2055076044547004e-08,-4.867229563228628e-09
265750.0,574750.0,-2.659944578530701,-0.15735559894396522,-1.406924311477011,0.021315242417857698,0.0016045573523853088,0.041077031358666784,0.0011701293070412412,-2.454588942822882e-08,-1.452072785187434e-09
266250.0,574750.0,-1.840769915617561,-0.0129186179318787,-0.8715019938861239,0.00844376798345803,0.000606649001568755,0.024164291192567283,5.5004013164489515e-05,-1.170554702524633e-08,-8.215013099671605e-11
266750.0,574750.0,-1.6703193216251202,0.07226573989943867,-0.46802290452521783,0.009204807967051155,0.0006780141744558373,0.022324122560534898,-0.00036960036832151395,-7.4429076568628615e-09,3.220146123335744e-10
267250.0,574750.0,-1.1561139902288868,0.10893123681744817,-0.3014033985410858,0.03924383378798046,0.0031639612682748215,0.024810806630386834,-0.0034299639251675214,-5.22639855710579e-09,4.924411119821731e-10
